CountryName,Date,MonthlyChangeSA,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,month,year,quarter,month_sin,month_cos
Eswatini,2023-01-01,2.75,2.75,1.0,1.0,1.0,7.0,2.1666666666666665,1.010362971081843,1.5833333333333333,0.903696114115059,1.8541666666666667,2.672371974425898,1,2023,1,0.49999999999999994,0.8660254037844387
Eswatini,2023-02-01,2.75,2.75,2.75,1.0,1.0,7.0,2.75,0.0,1.875,0.958514475634036,1.5,2.161123445214213,2,2023,1,0.8660254037844386,0.5000000000000001
Eswatini,2023-03-01,2.75,2.75,2.75,2.75,1.0,7.0,2.75,0.0,2.1666666666666665,0.9036961141150591,1.1458333333333333,1.3876825569228295,3,2023,1,1.0,6.123233995736766e-17
Eswatini,2023-04-01,2.75,2.75,2.75,2.75,1.0,-0.75,2.75,0.0,2.4583333333333335,0.7144345083117541,1.4375,1.3191121325277169,4,2023,2,0.8660254037844387,-0.4999999999999998
Eswatini,2023-05-01,2.75,2.75,2.75,2.75,1.0,-0.75,2.75,0.0,2.75,0.0,1.7291666666666667,1.1699763659876636,5,2023,2,0.49999999999999994,-0.8660254037844387
Eswatini,2023-06-01,2.75,2.75,2.75,2.75,2.75,-0.75,2.75,0.0,2.75,0.0,2.0208333333333335,0.9011251384527664,6,2023,2,1.2246467991473532e-16,-1.0
Eswatini,2023-07-01,2.75,2.75,2.75,2.75,2.75,1.0,2.75,0.0,2.75,0.0,2.1666666666666665,0.8616404368553304,7,2023,3,-0.4999999999999997,-0.8660254037844388
Eswatini,2023-09-01,2.75,2.75,2.75,2.75,2.75,1.0,2.75,0.0,2.75,0.0,2.3125,0.7914672795166309,9,2023,3,-1.0,-1.8369701987210297e-16
Eswatini,2023-10-01,2.75,2.75,2.75,2.75,2.75,1.0,2.75,0.0,2.75,0.0,2.4583333333333335,0.6811865761413343,10,2023,4,-0.8660254037844386,0.5000000000000001
Eswatini,2023-11-01,2.75,2.75,2.75,2.75,2.75,1.0,2.75,0.0,2.75,0.0,2.6041666666666665,0.5051814855409248,11,2023,4,-0.5000000000000004,0.8660254037844384
Eswatini,2023-12-01,2.75,2.75,2.75,2.75,2.75,1.0,2.75,0.0,2.75,0.0,2.75,0.0,12,2023,4,-2.4492935982947064e-16,1.0
Eswatini,2024-01-01,2.75,2.75,2.75,2.75,2.75,2.75,2.75,0.0,2.75,0.0,2.75,0.0,1,2024,1,0.49999999999999994,0.8660254037844387
Eswatini,2024-02-01,2.75,2.75,2.75,2.75,2.75,2.75,2.75,0.0,2.75,0.0,2.75,0.0,2,2024,1,0.8660254037844386,0.5000000000000001
Eswatini,2024-03-01,2.75,2.75,2.75,2.75,2.75,2.75,2.75,0.0,2.75,0.0,2.75,0.0,3,2024,1,1.0,6.123233995736766e-17
Eswatini,2024-04-01,-1.25,2.75,2.75,2.75,2.75,2.75,1.4166666666666667,2.309401076758502,2.0833333333333335,1.6329931618554494,2.4166666666666665,1.1547005383792524,4,2024,2,0.8660254037844387,-0.4999999999999998
